"file","caption","category","png_time","StartTime","basename","dirname","dirname2","path"
"comp_lendat_data_weighting_TA1.8_Impingement.png","Francis data weighting method TA1.8: Impingement <br> Suggested sample size adjustment (with 95% interval) for len data from Impingement:<br>1.0464 (0.7834-1.7175) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_Impingement.png",".",".","./comp_lendat_data_weighting_TA1.8_Impingement.png"
"comp_lendat_flt11mkt2.png","Length comp data, retained, SCBSurvey","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt11mkt2.png",".",".","./comp_lendat_flt11mkt2.png"
"comp_lendat_bubflt11mkt2.png","Length comp data, retained, SCBSurvey (max=0.2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt11mkt2.png",".",".","./comp_lendat_bubflt11mkt2.png"
"comp_lendat_data_weighting_TA1.8_SCBSurvey.png","Francis data weighting method TA1.8: SCBSurvey <br> Suggested sample size adjustment (with 95% interval) for len data from SCBSurvey:<br>0.9027 (0.4906-8.704) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_SCBSurvey.png",".",".","./comp_lendat_data_weighting_TA1.8_SCBSurvey.png"
"comp_lendat__aggregated_across_time.png","Length comp data, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat__aggregated_across_time.png",".",".","./comp_lendat__aggregated_across_time.png"
"comp_lendat_sex1mkt2_page1_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Length comp data, sexes combined, retained, comparing across fleets (plot 1 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_sex1mkt2_page1_multi-fleet_comparison.png",".",".","./comp_lendat_sex1mkt2_page1_multi-fleet_comparison.png"
"comp_lendat_sex1mkt2_page2_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Note: this plot doesn't seem to be working right for some models.<br><br> Length comp data, sexes combined, retained, comparing across fleets (plot 1 of 2) (plot 2 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_sex1mkt2_page2_multi-fleet_comparison.png",".",".","./comp_lendat_sex1mkt2_page2_multi-fleet_comparison.png"
"comp_lendat_sex2mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Length comp data, female, whole catch, comparing across fleets","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_sex2mkt0_multi-fleet_comparison.png",".",".","./comp_lendat_sex2mkt0_multi-fleet_comparison.png"
"comp_lendat_sex3mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Length comp data, male, whole catch, comparing across fleets","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_sex3mkt0_multi-fleet_comparison.png",".",".","./comp_lendat_sex3mkt0_multi-fleet_comparison.png"
"comp_condAALdat_bubflt8mkt0_page1.png","Conditional age-at-length data, whole catch, NWFSCTrawl (max=1) (plot 1 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALdat_bubflt8mkt0_page1.png",".",".","./comp_condAALdat_bubflt8mkt0_page1.png"
"comp_condAALdat_bubflt8mkt0_page2.png","Conditional age-at-length data, whole catch, NWFSCTrawl (max=1) (plot 1 of 2) (plot 2 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALdat_bubflt8mkt0_page2.png",".",".","./comp_condAALdat_bubflt8mkt0_page2.png"
"comp_condAALdat_data_weighting_TA1.8_condAgeNWFSCTrawl.png","Francis data weighting method TA1.8 for conditional age data:NWFSCTrawl <br> Suggested sample size adjustment(with 95% interval) forconditional age-at-length data from NWFSCTrawl:<br>0.9716 (0.5476-4.3424) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALdat_data_weighting_TA1.8_condAgeNWFSCTrawl.png",".",".","./comp_condAALdat_data_weighting_TA1.8_condAgeNWFSCTrawl.png"
"comp_condAALdat_Andre_plotsflt8mkt0_page1.png","Conditional AAL plot, whole catch, NWFSCTrawl (plot 1 of 4)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and pred.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and pred.) with 90% CIs based on the chi-square distribution.","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALdat_Andre_plotsflt8mkt0_page1.png",".",".","./comp_condAALdat_Andre_plotsflt8mkt0_page1.png"
"comp_condAALdat_Andre_plotsflt8mkt0_page2.png","Conditional AAL plot, whole catch, NWFSCTrawl (plot 2 of 4)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and pred.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and pred.) with 90% CIs based on the chi-square distribution.","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALdat_Andre_plotsflt8mkt0_page2.png",".",".","./comp_condAALdat_Andre_plotsflt8mkt0_page2.png"
"comp_condAALdat_Andre_plotsflt8mkt0_page3.png","Conditional AAL plot, whole catch, NWFSCTrawl (plot 3 of 4)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and pred.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and pred.) with 90% CIs based on the chi-square distribution.","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALdat_Andre_plotsflt8mkt0_page3.png",".",".","./comp_condAALdat_Andre_plotsflt8mkt0_page3.png"
"comp_condAALdat_Andre_plotsflt8mkt0_page4.png","Conditional AAL plot, whole catch, NWFSCTrawl (plot 4 of 4)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and pred.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and pred.) with 90% CIs based on the chi-square distribution.","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALdat_Andre_plotsflt8mkt0_page4.png",".",".","./comp_condAALdat_Andre_plotsflt8mkt0_page4.png"
"comp_lenfit_flt1mkt2.png","Length comps, retained, ComHL","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt1mkt2.png",".",".","./comp_lenfit_flt1mkt2.png"
"comp_lenfit_residsflt1mkt2.png","Pearson residuals, retained, ComHL (max=1.96) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt1mkt2.png",".",".","./comp_lenfit_residsflt1mkt2.png"
"comp_lenfit_sampsize_flt1mkt2.png","N-EffN comparison, Length comps, retained, ComHL","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt1mkt2.png",".",".","./comp_lenfit_sampsize_flt1mkt2.png"
"comp_lenfit_data_weighting_TA1.8_ComHL.png","Francis data weighting method TA1.8: ComHL <br> Suggested sample size adjustment (with 95% interval) for len data from ComHL:<br>0.9774 (0.523-14.7412) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_ComHL.png",".",".","./comp_lenfit_data_weighting_TA1.8_ComHL.png"
"comp_lenfit_flt3mkt2.png","Length comps, retained, ComTrawl","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt3mkt2.png",".",".","./comp_lenfit_flt3mkt2.png"
"comp_lenfit_residsflt3mkt2.png","Pearson residuals, retained, ComTrawl (max=2.44) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt3mkt2.png",".",".","./comp_lenfit_residsflt3mkt2.png"
"comp_lenfit_sampsize_flt3mkt2.png","N-EffN comparison, Length comps, retained, ComTrawl","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt3mkt2.png",".",".","./comp_lenfit_sampsize_flt3mkt2.png"
"comp_lenfit_data_weighting_TA1.8_ComTrawl.png","Francis data weighting method TA1.8: ComTrawl <br> Suggested sample size adjustment (with 95% interval) for len data from ComTrawl:<br>1.0471 (0.5902-7.888) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_ComTrawl.png",".",".","./comp_lenfit_data_weighting_TA1.8_ComTrawl.png"
"comp_lenfit_flt4mkt2.png","Length comps, retained, RecPR","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt4mkt2.png",".",".","./comp_lenfit_flt4mkt2.png"
"comp_lenfit_residsflt4mkt2.png","Pearson residuals, retained, RecPR (max=6.33) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt4mkt2.png",".",".","./comp_lenfit_residsflt4mkt2.png"
"comp_lenfit_sampsize_flt4mkt2.png","N-EffN comparison, Length comps, retained, RecPR","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt4mkt2.png",".",".","./comp_lenfit_sampsize_flt4mkt2.png"
"comp_lenfit_data_weighting_TA1.8_RecPR.png","Francis data weighting method TA1.8: RecPR <br> Suggested sample size adjustment (with 95% interval) for len data from RecPR:<br>1.0224 (0.7174-1.8376) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_RecPR.png",".",".","./comp_lenfit_data_weighting_TA1.8_RecPR.png"
"comp_lenfit_flt5mkt2_page1.png","Length comps, retained, RecPC (plot 1 of 2)","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt5mkt2_page1.png",".",".","./comp_lenfit_flt5mkt2_page1.png"
"comp_lenfit_flt5mkt2_page2.png","Length comps, retained, RecPC (plot 1 of 2) (plot 2 of 2)","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt5mkt2_page2.png",".",".","./comp_lenfit_flt5mkt2_page2.png"
"comp_lenfit_residsflt5mkt2_page2.png","Pearson residuals, retained, RecPC (max=2.71) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt5mkt2_page2.png",".",".","./comp_lenfit_residsflt5mkt2_page2.png"
"comp_lenfit_sampsize_flt5mkt2.png","N-EffN comparison, Length comps, retained, RecPC","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt5mkt2.png",".",".","./comp_lenfit_sampsize_flt5mkt2.png"
"comp_lenfit_data_weighting_TA1.8_RecPC.png","Francis data weighting method TA1.8: RecPC <br> Suggested sample size adjustment (with 95% interval) for len data from RecPC:<br>0.9318 (0.6135-1.8025) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_RecPC.png",".",".","./comp_lenfit_data_weighting_TA1.8_RecPC.png"
"comp_lenfit_flt6mkt2.png","Length comps, retained, RecDD","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt6mkt2.png",".",".","./comp_lenfit_flt6mkt2.png"
"comp_lenfit_residsflt6mkt2.png","Pearson residuals, retained, RecDD (max=3.5) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt6mkt2.png",".",".","./comp_lenfit_residsflt6mkt2.png"
"comp_lenfit_sampsize_flt6mkt2.png","N-EffN comparison, Length comps, retained, RecDD","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt6mkt2.png",".",".","./comp_lenfit_sampsize_flt6mkt2.png"
"comp_lenfit_data_weighting_TA1.8_RecDD.png","Francis data weighting method TA1.8: RecDD <br> Suggested sample size adjustment (with 95% interval) for len data from RecDD:<br>0.9292 (0.7083-1.7045) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_RecDD.png",".",".","./comp_lenfit_data_weighting_TA1.8_RecDD.png"
"comp_lenfit_flt7mkt2_page1.png","Length comps, retained, Sanitation (plot 1 of 2)","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt7mkt2_page1.png",".",".","./comp_lenfit_flt7mkt2_page1.png"
"comp_lenfit_flt7mkt2_page2.png","Length comps, retained, Sanitation (plot 1 of 2) (plot 2 of 2)","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt7mkt2_page2.png",".",".","./comp_lenfit_flt7mkt2_page2.png"
"comp_lenfit_residsflt7mkt2_page2.png","Pearson residuals, retained, Sanitation (max=8.28) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt7mkt2_page2.png",".",".","./comp_lenfit_residsflt7mkt2_page2.png"
"comp_lenfit_sampsize_flt7mkt2.png","N-EffN comparison, Length comps, retained, Sanitation","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt7mkt2.png",".",".","./comp_lenfit_sampsize_flt7mkt2.png"
"comp_lenfit_data_weighting_TA1.8_Sanitation.png","Francis data weighting method TA1.8: Sanitation <br> Suggested sample size adjustment (with 95% interval) for len data from Sanitation:<br>0.9796 (0.7035-1.6362) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_Sanitation.png",".",".","./comp_lenfit_data_weighting_TA1.8_Sanitation.png"
"comp_lenfit_flt8mkt0.png","Length comps, whole catch, NWFSCTrawl","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt8mkt0.png",".",".","./comp_lenfit_flt8mkt0.png"
"comp_lenfit_residsflt8mkt0.png","Pearson residuals, whole catch, NWFSCTrawl (max=2.05) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt8mkt0.png",".",".","./comp_lenfit_residsflt8mkt0.png"
"comp_lenfit_sampsize_flt8mkt0.png","N-EffN comparison, Length comps, whole catch, NWFSCTrawl","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt8mkt0.png",".",".","./comp_lenfit_sampsize_flt8mkt0.png"
"comp_lenfit_data_weighting_TA1.8_NWFSCTrawl.png","Francis data weighting method TA1.8: NWFSCTrawl <br> Suggested sample size adjustment (with 95% interval) for len data from NWFSCTrawl:<br>1.038 (0.6839-7.9033) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_NWFSCTrawl.png",".",".","./comp_lenfit_data_weighting_TA1.8_NWFSCTrawl.png"
"comp_lenfit_flt9mkt2.png","Length comps, retained, GillnetSurvey","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt9mkt2.png",".",".","./comp_lenfit_flt9mkt2.png"
"comp_lenfit_residsflt9mkt2.png","Pearson residuals, retained, GillnetSurvey (max=5.02) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt9mkt2.png",".",".","./comp_lenfit_residsflt9mkt2.png"
"comp_lenfit_sampsize_flt9mkt2.png","N-EffN comparison, Length comps, retained, GillnetSurvey","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt9mkt2.png",".",".","./comp_lenfit_sampsize_flt9mkt2.png"
"comp_lenfit_data_weighting_TA1.8_GillnetSurvey.png","Francis data weighting method TA1.8: GillnetSurvey <br> Suggested sample size adjustment (with 95% interval) for len data from GillnetSurvey:<br>0.9113 (0.5452-2.5639) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_GillnetSurvey.png",".",".","./comp_lenfit_data_weighting_TA1.8_GillnetSurvey.png"
"comp_lenfit_flt10mkt2.png","Length comps, retained, Impingement","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt10mkt2.png",".",".","./comp_lenfit_flt10mkt2.png"
"comp_lenfit_residsflt10mkt2.png","Pearson residuals, retained, Impingement (max=5.28) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt10mkt2.png",".",".","./comp_lenfit_residsflt10mkt2.png"
"comp_lenfit_sampsize_flt10mkt2.png","N-EffN comparison, Length comps, retained, Impingement","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt10mkt2.png",".",".","./comp_lenfit_sampsize_flt10mkt2.png"
"comp_lenfit_data_weighting_TA1.8_Impingement.png","Francis data weighting method TA1.8: Impingement <br> Suggested sample size adjustment (with 95% interval) for len data from Impingement:<br>1.0464 (0.7705-1.6622) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_Impingement.png",".",".","./comp_lenfit_data_weighting_TA1.8_Impingement.png"
"comp_lenfit_flt11mkt2.png","Length comps, retained, SCBSurvey","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_flt11mkt2.png",".",".","./comp_lenfit_flt11mkt2.png"
"comp_lenfit_residsflt11mkt2.png","Pearson residuals, retained, SCBSurvey (max=9.61) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_residsflt11mkt2.png",".",".","./comp_lenfit_residsflt11mkt2.png"
"comp_lenfit_sampsize_flt11mkt2.png","N-EffN comparison, Length comps, retained, SCBSurvey","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sampsize_flt11mkt2.png",".",".","./comp_lenfit_sampsize_flt11mkt2.png"
"comp_lenfit_data_weighting_TA1.8_SCBSurvey.png","Francis data weighting method TA1.8: SCBSurvey <br> Suggested sample size adjustment (with 95% interval) for len data from SCBSurvey:<br>0.9027 (0.4906-5.9152) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_data_weighting_TA1.8_SCBSurvey.png",".",".","./comp_lenfit_data_weighting_TA1.8_SCBSurvey.png"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit__aggregated_across_time.png",".",".","./comp_lenfit__aggregated_across_time.png"
"comp_lenfit_sex1mkt2_page1_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Pearson residuals, sexes combined, retained, comparing across fleets (plot 1 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sex1mkt2_page1_multi-fleet_comparison.png",".",".","./comp_lenfit_sex1mkt2_page1_multi-fleet_comparison.png"
"comp_lenfit_sex1mkt2_page2_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Note: this plot doesn't seem to be working right for some models.<br><br> Pearson residuals, sexes combined, retained, comparing across fleets (plot 1 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected). (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sex1mkt2_page2_multi-fleet_comparison.png",".",".","./comp_lenfit_sex1mkt2_page2_multi-fleet_comparison.png"
"comp_lenfit_sex2mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Pearson residuals, female, whole catch, comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sex2mkt0_multi-fleet_comparison.png",".",".","./comp_lenfit_sex2mkt0_multi-fleet_comparison.png"
"comp_lenfit_sex3mkt0_multi-fleet_comparison.png","Note: this plot doesn't seem to be working right for some models.<br><br> Pearson residuals, male, whole catch, comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lenfit_sex3mkt0_multi-fleet_comparison.png",".",".","./comp_lenfit_sex3mkt0_multi-fleet_comparison.png"
"comp_condAALfit_residsflt8mkt0_page1.png","Pearson residuals, whole catch, NWFSCTrawl (max=9.14) (plot 1 of 2)","A@LComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALfit_residsflt8mkt0_page1.png",".",".","./comp_condAALfit_residsflt8mkt0_page1.png"
"comp_condAALfit_residsflt8mkt0_page2.png","Pearson residuals, whole catch, NWFSCTrawl (max=9.14) (plot 1 of 2) (plot 2 of 2)","A@LComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALfit_residsflt8mkt0_page2.png",".",".","./comp_condAALfit_residsflt8mkt0_page2.png"
"comp_condAALfit_data_weighting_TA1.8_condAgeNWFSCTrawl.png","Francis data weighting method TA1.8 for conditional age data:NWFSCTrawl <br> Suggested sample size adjustment(with 95% interval) forconditional age-at-length data from NWFSCTrawl:<br>0.9716 (0.5573-4.7539) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","A@LComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALfit_data_weighting_TA1.8_condAgeNWFSCTrawl.png",".",".","./comp_condAALfit_data_weighting_TA1.8_condAgeNWFSCTrawl.png"
"comp_condAALfit_Andre_plotsflt8mkt0_page1.png","Conditional AAL plot, whole catch, NWFSCTrawl (plot 1 of 4)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and pred.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and pred.) with 90% CIs based on the chi-square distribution.","A@LComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALfit_Andre_plotsflt8mkt0_page1.png",".",".","./comp_condAALfit_Andre_plotsflt8mkt0_page1.png"
"comp_condAALfit_Andre_plotsflt8mkt0_page2.png","Conditional AAL plot, whole catch, NWFSCTrawl (plot 2 of 4)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and pred.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and pred.) with 90% CIs based on the chi-square distribution.","A@LComp",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_condAALfit_Andre_plotsflt8mkt0_page2.png",".",".","./comp_condAALfit_Andre_plotsflt8mkt0_page2.png"
